Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Pets,Latitude,Longitude,Date,Controlled Access,Fitness Center,Outdoor Space,Residents Lounge,Roof Deck,Storage,Swimming Pool,Air Conditioning,Balcony,Furnished,Hardwood Floor,High Ceilings,In Unit Laundry
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,1 Bedroom - unit 203,1,1.0,500,2000,1,43.64493347487457,-79.41003311325507,2024-01-05 18:57:07.355,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,1 Bedroom - unit 614,1,1.0,500,2075,1,43.64493347487457,-79.41003311325507,2024-01-05 18:57:07.355,1,0,0,0,0,0,0,1,0,0,0,0,0
Richmond Place,Niagara Apartments,"798 Richmond St W, Toronto, ON M6J 3P3",Toronto,1 Bedroom - unit 1403,1,1.0,462,2075,1,43.64493347487457,-79.41003311325507,2024-01-05 18:57:07.355,1,0,0,0,0,0,0,1,0,0,0,0,0
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A3 One Bedroom,1,1.0,507,2564,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2594,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2594,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2599,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2599,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2599,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2599,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2604,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2609,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2609,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2614,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2614,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2614,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2614,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2619,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2629,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2629,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2629,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2629,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2634,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2634,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2634,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2634,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2639,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2639,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2639,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A2 One Bedroom,1,1.0,488,2649,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2649,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2649,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2649,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2649,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2654,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2654,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A1 One Bedroom,1,1.0,483,2654,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2684,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2689,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2694,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2694,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2699,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2704,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2709,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2739,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2769,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2774,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2774,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2779,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A5 One Bedroom,1,1.0,513,2779,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A8 One Bedroom,1,1.0,525,2784,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A16 One Bedroom,1,1.0,569,2798,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A16 One Bedroom,1,1.0,569,2803,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A14 One Bedroom,1,1.0,562,2808,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2808,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2813,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2818,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A18 One Bedroom,1,1.0,593,2818,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A14 One Bedroom,1,1.0,562,2823,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2823,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A21 One Bedroom,1,1.0,607,2833,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A19 One Bedroom,1,1.0,595,2838,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2838,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2843,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A19 One Bedroom,1,1.0,595,2843,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A17 One Bedroom,1,1.0,582,2843,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A20 One Bedroom,1,1.0,596,2848,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2848,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A20 One Bedroom,1,1.0,596,2853,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2853,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2853,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A20 One Bedroom,1,1.0,596,2858,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2858,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2858,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2863,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A17 One Bedroom,1,1.0,582,2863,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2868,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2873,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2873,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2873,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2878,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A17 One Bedroom,1,1.0,582,2878,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2883,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2888,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A19 One Bedroom,1,1.0,595,2888,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A15 One Bedroom,1,1.0,567,2888,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A11 One Bedroom,1,1.0,538,2894,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2903,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A11 One Bedroom,1,1.0,538,2904,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A11 One Bedroom,1,1.0,538,2909,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2923,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2928,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2933,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2943,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2948,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2948,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A22 One Bedroom,1,1.0,608,2948,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
Maple House at Canary Landing,West Don Lands Apartments,"131 Mill St, Toronto, ON M5A 2Z8",Toronto,A13 One Bedroom,1,1.0,556,2953,1,43.65162672443693,-79.3558931318249,2024-01-05 18:57:07.355,0,1,0,1,0,0,1,1,0,0,1,0,1
